event_index,source_message_sequence,source_file_offset,timestamp_ns,time_seconds,message_type,event_type,order_id,old_order_id,size,old_size,price,old_price,execution_price,direction,stock_locate,stock,ask_price_1,ask_size_1,bid_price_1,bid_size_1,ask_price_2,ask_size_2,bid_price_2,bid_size_2,ask_price_3,ask_size_3,bid_price_3,bid_size_3,ask_price_4,ask_size_4,bid_price_4,bid_size_4,ask_price_5,ask_size_5,bid_price_5,bid_size_5,ask_price_6,ask_size_6,bid_price_6,bid_size_6,ask_price_7,ask_size_7,bid_price_7,bid_size_7,ask_price_8,ask_size_8,bid_price_8,bid_size_8,ask_price_9,ask_size_9,bid_price_9,bid_size_9,ask_price_10,ask_size_10,bid_price_10,bid_size_10
25226,10618280,341006177,34200143978560,34200.14397856,D,3,9897165,,100,,163.25,,,-1,14,AAPL,163.34,85.0,163.22,100.0,163.38,100.0,163.2,100.0,163.39,100.0,163.16,400.0,163.4,200.0,163.12,12.0,163.42,20.0,163.02,20.0,163.46,300.0,163.0,26.0,163.5,29165.0,162.82,100.0,163.6,152.0,162.8,100.0,163.68,21.0,162.6,4.0,163.69,50.0,162.53,2300.0
25227,10618854,341028161,34200144829613,34200.144829613,A,1,9899033,,100,,163.23,,,-1,14,AAPL,163.23,100.0,163.22,100.0,163.34,85.0,163.2,100.0,163.38,100.0,163.16,400.0,163.39,100.0,163.12,12.0,163.4,200.0,163.02,20.0,163.42,20.0,163.0,26.0,163.46,300.0,162.82,100.0,163.5,29165.0,162.8,100.0,163.6,152.0,162.6,4.0,163.68,21.0,162.53,2300.0
25228,10618939,341031413,34200144946988,34200.144946988,E,4,9899033,,100,,163.23,,,-1,14,AAPL,163.34,85.0,163.22,100.0,163.38,100.0,163.2,100.0,163.39,100.0,163.16,400.0,163.4,200.0,163.12,12.0,163.42,20.0,163.02,20.0,163.46,300.0,163.0,26.0,163.5,29165.0,162.82,100.0,163.6,152.0,162.8,100.0,163.68,21.0,162.6,4.0,163.69,50.0,162.53,2300.0
25229,10621857,341137397,34200152906687,34200.152906687,A,1,9902221,,100,,163.12,,,1,14,AAPL,163.34,85.0,163.22,100.0,163.38,100.0,163.2,100.0,163.39,100.0,163.16,400.0,163.4,200.0,163.12,112.0,163.42,20.0,163.02,20.0,163.46,300.0,163.0,26.0,163.5,29165.0,162.82,100.0,163.6,152.0,162.8,100.0,163.68,21.0,162.6,4.0,163.69,50.0,162.53,2300.0
25230,10627976,341366753,34200162907345,34200.162907345,A,1,9908529,,100,,163.08,,,1,14,AAPL,163.34,85.0,163.22,100.0,163.38,100.0,163.2,100.0,163.39,100.0,163.16,400.0,163.4,200.0,163.12,112.0,163.42,20.0,163.08,100.0,163.46,300.0,163.02,20.0,163.5,29165.0,163.0,26.0,163.6,152.0,162.82,100.0,163.68,21.0,162.8,100.0,163.69,50.0,162.6,4.0
25231,10632336,341529723,34200172908515,34200.172908515,A,1,9912973,,100,,163.04,,,1,14,AAPL,163.34,85.0,163.22,100.0,163.38,100.0,163.2,100.0,163.39,100.0,163.16,400.0,163.4,200.0,163.12,112.0,163.42,20.0,163.08,100.0,163.46,300.0,163.04,100.0,163.5,29165.0,163.02,20.0,163.6,152.0,163.0,26.0,163.68,21.0,162.82,100.0,163.69,50.0,162.8,100.0
25232,10632595,341538918,34200174382983,34200.174382983,A,1,9913581,,25,,163.23,,,1,14,AAPL,163.34,85.0,163.23,25.0,163.38,100.0,163.22,100.0,163.39,100.0,163.2,100.0,163.4,200.0,163.16,400.0,163.42,20.0,163.12,112.0,163.46,300.0,163.08,100.0,163.5,29165.0,163.04,100.0,163.6,152.0,163.02,20.0,163.68,21.0,163.0,26.0,163.69,50.0,162.82,100.0
25233,10635992,341656208,34200182912683,34200.182912683,A,1,9917041,,100,,163.0,,,1,14,AAPL,163.34,85.0,163.23,25.0,163.38,100.0,163.22,100.0,163.39,100.0,163.2,100.0,163.4,200.0,163.16,400.0,163.42,20.0,163.12,112.0,163.46,300.0,163.08,100.0,163.5,29165.0,163.04,100.0,163.6,152.0,163.02,20.0,163.68,21.0,163.0,126.0,163.69,50.0,162.82,100.0
25234,10638237,341742397,34200186447753,34200.186447753,A,1,9919489,,100,,163.28,,,-1,14,AAPL,163.28,100.0,163.23,25.0,163.34,85.0,163.22,100.0,163.38,100.0,163.2,100.0,163.39,100.0,163.16,400.0,163.4,200.0,163.12,112.0,163.42,20.0,163.08,100.0,163.46,300.0,163.04,100.0,163.5,29165.0,163.02,20.0,163.6,152.0,163.0,126.0,163.68,21.0,162.82,100.0
25235,10641610,341872119,34200192911435,34200.192911435,A,1,9922709,,100,,162.96,,,1,14,AAPL,163.28,100.0,163.23,25.0,163.34,85.0,163.22,100.0,163.38,100.0,163.2,100.0,163.39,100.0,163.16,400.0,163.4,200.0,163.12,112.0,163.42,20.0,163.08,100.0,163.46,300.0,163.04,100.0,163.5,29165.0,163.02,20.0,163.6,152.0,163.0,126.0,163.68,21.0,162.96,100.0
25236,10644861,341992856,34200202294074,34200.202294074,F,1,9925877,,100,,153.44,,,1,14,AAPL,163.28,100.0,163.23,25.0,163.34,85.0,163.22,100.0,163.38,100.0,163.2,100.0,163.39,100.0,163.16,400.0,163.4,200.0,163.12,112.0,163.42,20.0,163.08,100.0,163.46,300.0,163.04,100.0,163.5,29165.0,163.02,20.0,163.6,152.0,163.0,126.0,163.68,21.0,162.96,100.0
25237,10644864,341992988,34200202314218,34200.202314218,F,1,9925881,,100,,173.07,,,-1,14,AAPL,163.28,100.0,163.23,25.0,163.34,85.0,163.22,100.0,163.38,100.0,163.2,100.0,163.39,100.0,163.16,400.0,163.4,200.0,163.12,112.0,163.42,20.0,163.08,100.0,163.46,300.0,163.04,100.0,163.5,29165.0,163.02,20.0,163.6,152.0,163.0,126.0,163.68,21.0,162.96,100.0
25238,10645088,342001946,34200202719135,34200.202719135,E,4,9913581,,25,,163.23,,,1,14,AAPL,163.28,100.0,163.22,100.0,163.34,85.0,163.2,100.0,163.38,100.0,163.16,400.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,20.0,163.04,100.0,163.46,300.0,163.02,20.0,163.5,29165.0,163.0,126.0,163.6,152.0,162.96,100.0,163.68,21.0,162.82,100.0
25239,10645089,342001979,34200202719135,34200.202719135,E,4,9895941,,75,,163.22,,,1,14,AAPL,163.28,100.0,163.22,25.0,163.34,85.0,163.2,100.0,163.38,100.0,163.16,400.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,20.0,163.04,100.0,163.46,300.0,163.02,20.0,163.5,29165.0,163.0,126.0,163.6,152.0,162.96,100.0,163.68,21.0,162.82,100.0
25240,10645108,342002713,34200202749488,34200.202749488,A,1,9926153,,100,,163.27,,,-1,14,AAPL,163.27,100.0,163.22,25.0,163.28,100.0,163.2,100.0,163.34,85.0,163.16,400.0,163.38,100.0,163.12,112.0,163.39,100.0,163.08,100.0,163.4,200.0,163.04,100.0,163.42,20.0,163.02,20.0,163.46,300.0,163.0,126.0,163.5,29165.0,162.96,100.0,163.6,152.0,162.82,100.0
25241,10645144,342004109,34200202832709,34200.202832709,E,4,9895941,,25,,163.22,,,1,14,AAPL,163.27,100.0,163.2,100.0,163.28,100.0,163.16,400.0,163.34,85.0,163.12,112.0,163.38,100.0,163.08,100.0,163.39,100.0,163.04,100.0,163.4,200.0,163.02,20.0,163.42,20.0,163.0,126.0,163.46,300.0,162.96,100.0,163.5,29165.0,162.82,100.0,163.6,152.0,162.8,100.0
25242,10645154,342004475,34200202862255,34200.202862255,A,1,9926233,,100,,163.26,,,-1,14,AAPL,163.26,100.0,163.2,100.0,163.27,100.0,163.16,400.0,163.28,100.0,163.12,112.0,163.34,85.0,163.08,100.0,163.38,100.0,163.04,100.0,163.39,100.0,163.02,20.0,163.4,200.0,163.0,126.0,163.42,20.0,162.96,100.0,163.46,300.0,162.82,100.0,163.5,29165.0,162.8,100.0
25243,10645190,342005937,34200202910873,34200.202910873,A,1,9926281,,100,,162.92,,,1,14,AAPL,163.26,100.0,163.2,100.0,163.27,100.0,163.16,400.0,163.28,100.0,163.12,112.0,163.34,85.0,163.08,100.0,163.38,100.0,163.04,100.0,163.39,100.0,163.02,20.0,163.4,200.0,163.0,126.0,163.42,20.0,162.96,100.0,163.46,300.0,162.92,100.0,163.5,29165.0,162.82,100.0
25244,10645228,342007378,34200203022343,34200.203022343,D,3,9926153,,100,,163.27,,,-1,14,AAPL,163.26,100.0,163.2,100.0,163.28,100.0,163.16,400.0,163.34,85.0,163.12,112.0,163.38,100.0,163.08,100.0,163.39,100.0,163.04,100.0,163.4,200.0,163.02,20.0,163.42,20.0,163.0,126.0,163.46,300.0,162.96,100.0,163.5,29165.0,162.92,100.0,163.6,152.0,162.82,100.0
25245,10645446,342015679,34200203625748,34200.203625748,A,1,9926693,,100,,163.26,,,-1,14,AAPL,163.26,200.0,163.2,100.0,163.28,100.0,163.16,400.0,163.34,85.0,163.12,112.0,163.38,100.0,163.08,100.0,163.39,100.0,163.04,100.0,163.4,200.0,163.02,20.0,163.42,20.0,163.0,126.0,163.46,300.0,162.96,100.0,163.5,29165.0,162.92,100.0,163.6,152.0,162.82,100.0
25246,10645734,342026687,34200204474035,34200.204474035,A,1,9927117,,100,,163.22,,,1,14,AAPL,163.26,200.0,163.22,100.0,163.28,100.0,163.2,100.0,163.34,85.0,163.16,400.0,163.38,100.0,163.12,112.0,163.39,100.0,163.08,100.0,163.4,200.0,163.04,100.0,163.42,20.0,163.02,20.0,163.46,300.0,163.0,126.0,163.5,29165.0,162.96,100.0,163.6,152.0,162.92,100.0
25247,10646753,342064679,34200208658660,34200.20865866,D,3,9926233,,100,,163.26,,,-1,14,AAPL,163.26,100.0,163.22,100.0,163.28,100.0,163.2,100.0,163.34,85.0,163.16,400.0,163.38,100.0,163.12,112.0,163.39,100.0,163.08,100.0,163.4,200.0,163.04,100.0,163.42,20.0,163.02,20.0,163.46,300.0,163.0,126.0,163.5,29165.0,162.96,100.0,163.6,152.0,162.92,100.0
25248,10647396,342087435,34200210327188,34200.210327188,D,3,9926693,,100,,163.26,,,-1,14,AAPL,163.28,100.0,163.22,100.0,163.34,85.0,163.2,100.0,163.38,100.0,163.16,400.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,20.0,163.04,100.0,163.46,300.0,163.02,20.0,163.5,29165.0,163.0,126.0,163.6,152.0,162.96,100.0,163.68,21.0,162.92,100.0
25249,10649149,342150859,34200212910994,34200.212910994,A,1,9932009,,100,,162.88,,,1,14,AAPL,163.28,100.0,163.22,100.0,163.34,85.0,163.2,100.0,163.38,100.0,163.16,400.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,20.0,163.04,100.0,163.46,300.0,163.02,20.0,163.5,29165.0,163.0,126.0,163.6,152.0,162.96,100.0,163.68,21.0,162.92,100.0
25250,10654236,342339342,34200222636194,34200.222636194,E,4,9927117,,100,,163.22,,,1,14,AAPL,163.28,100.0,163.2,100.0,163.34,85.0,163.16,400.0,163.38,100.0,163.12,112.0,163.39,100.0,163.08,100.0,163.4,200.0,163.04,100.0,163.42,20.0,163.02,20.0,163.46,300.0,163.0,126.0,163.5,29165.0,162.96,100.0,163.6,152.0,162.92,100.0,163.68,21.0,162.88,100.0
25251,10654251,342339910,34200222672783,34200.222672783,A,1,9936453,,100,,163.26,,,-1,14,AAPL,163.26,100.0,163.2,100.0,163.28,100.0,163.16,400.0,163.34,85.0,163.12,112.0,163.38,100.0,163.08,100.0,163.39,100.0,163.04,100.0,163.4,200.0,163.02,20.0,163.42,20.0,163.0,126.0,163.46,300.0,162.96,100.0,163.5,29165.0,162.92,100.0,163.6,152.0,162.88,100.0
25252,10654252,342339948,34200222673909,34200.222673909,A,1,9936457,,100,,163.26,,,-1,14,AAPL,163.26,200.0,163.2,100.0,163.28,100.0,163.16,400.0,163.34,85.0,163.12,112.0,163.38,100.0,163.08,100.0,163.39,100.0,163.04,100.0,163.4,200.0,163.02,20.0,163.42,20.0,163.0,126.0,163.46,300.0,162.96,100.0,163.5,29165.0,162.92,100.0,163.6,152.0,162.88,100.0
25253,10654970,342366602,34200223700201,34200.223700201,A,1,9937441,,39,,163.22,,,1,14,AAPL,163.26,200.0,163.22,39.0,163.28,100.0,163.2,100.0,163.34,85.0,163.16,400.0,163.38,100.0,163.12,112.0,163.39,100.0,163.08,100.0,163.4,200.0,163.04,100.0,163.42,20.0,163.02,20.0,163.46,300.0,163.0,126.0,163.5,29165.0,162.96,100.0,163.6,152.0,162.92,100.0
25254,10657394,342456353,34200228202894,34200.228202894,D,3,9936453,,100,,163.26,,,-1,14,AAPL,163.26,100.0,163.22,39.0,163.28,100.0,163.2,100.0,163.34,85.0,163.16,400.0,163.38,100.0,163.12,112.0,163.39,100.0,163.08,100.0,163.4,200.0,163.04,100.0,163.42,20.0,163.02,20.0,163.46,300.0,163.0,126.0,163.5,29165.0,162.96,100.0,163.6,152.0,162.92,100.0
25255,10662480,342650154,34200237878813,34200.237878813,F,1,9946033,,100,,155.08,,,1,14,AAPL,163.26,100.0,163.22,39.0,163.28,100.0,163.2,100.0,163.34,85.0,163.16,400.0,163.38,100.0,163.12,112.0,163.39,100.0,163.08,100.0,163.4,200.0,163.04,100.0,163.42,20.0,163.02,20.0,163.46,300.0,163.0,126.0,163.5,29165.0,162.96,100.0,163.6,152.0,162.92,100.0
25256,10662815,342662550,34200239387725,34200.239387725,F,1,9946037,,100,,171.41,,,-1,14,AAPL,163.26,100.0,163.22,39.0,163.28,100.0,163.2,100.0,163.34,85.0,163.16,400.0,163.38,100.0,163.12,112.0,163.39,100.0,163.08,100.0,163.4,200.0,163.04,100.0,163.42,20.0,163.02,20.0,163.46,300.0,163.0,126.0,163.5,29165.0,162.96,100.0,163.6,152.0,162.92,100.0
25257,10663540,342688624,34200241901936,34200.241901936,A,1,9947421,,100,,163.34,,,-1,14,AAPL,163.26,100.0,163.22,39.0,163.28,100.0,163.2,100.0,163.34,185.0,163.16,400.0,163.38,100.0,163.12,112.0,163.39,100.0,163.08,100.0,163.4,200.0,163.04,100.0,163.42,20.0,163.02,20.0,163.46,300.0,163.0,126.0,163.5,29165.0,162.96,100.0,163.6,152.0,162.92,100.0
25258,10669141,342905235,34200251903973,34200.251903973,A,1,9952137,,100,,163.38,,,-1,14,AAPL,163.26,100.0,163.22,39.0,163.28,100.0,163.2,100.0,163.34,185.0,163.16,400.0,163.38,200.0,163.12,112.0,163.39,100.0,163.08,100.0,163.4,200.0,163.04,100.0,163.42,20.0,163.02,20.0,163.46,300.0,163.0,126.0,163.5,29165.0,162.96,100.0,163.6,152.0,162.92,100.0
25259,10675192,343137974,34200261909553,34200.261909553,A,1,9958969,,100,,163.42,,,-1,14,AAPL,163.26,100.0,163.22,39.0,163.28,100.0,163.2,100.0,163.34,185.0,163.16,400.0,163.38,200.0,163.12,112.0,163.39,100.0,163.08,100.0,163.4,200.0,163.04,100.0,163.42,120.0,163.02,20.0,163.46,300.0,163.0,126.0,163.5,29165.0,162.96,100.0,163.6,152.0,162.92,100.0
25260,10680766,343345613,34200271904096,34200.271904096,A,1,9964377,,100,,163.46,,,-1,14,AAPL,163.26,100.0,163.22,39.0,163.28,100.0,163.2,100.0,163.34,185.0,163.16,400.0,163.38,200.0,163.12,112.0,163.39,100.0,163.08,100.0,163.4,200.0,163.04,100.0,163.42,120.0,163.02,20.0,163.46,400.0,163.0,126.0,163.5,29165.0,162.96,100.0,163.6,152.0,162.92,100.0
25261,10683671,343457695,34200277330071,34200.277330071,D,3,9936457,,100,,163.26,,,-1,14,AAPL,163.28,100.0,163.22,39.0,163.34,185.0,163.2,100.0,163.38,200.0,163.16,400.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,120.0,163.04,100.0,163.46,400.0,163.02,20.0,163.5,29165.0,163.0,126.0,163.6,152.0,162.96,100.0,163.68,21.0,162.92,100.0
25262,10683697,343458660,34200277376866,34200.277376866,A,1,9966765,,100,,163.2,,,1,14,AAPL,163.28,100.0,163.22,39.0,163.34,185.0,163.2,200.0,163.38,200.0,163.16,400.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,120.0,163.04,100.0,163.46,400.0,163.02,20.0,163.5,29165.0,163.0,126.0,163.6,152.0,162.96,100.0,163.68,21.0,162.92,100.0
25263,10688334,343634063,34200285884290,34200.28588429,D,3,7636281,,100,,0.01,,,1,14,AAPL,163.28,100.0,163.22,39.0,163.34,185.0,163.2,200.0,163.38,200.0,163.16,400.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,120.0,163.04,100.0,163.46,400.0,163.02,20.0,163.5,29165.0,163.0,126.0,163.6,152.0,162.96,100.0,163.68,21.0,162.92,100.0
25264,10688802,343650920,34200287156468,34200.287156468,D,3,7636285,,100,,100000.0,,,-1,14,AAPL,163.28,100.0,163.22,39.0,163.34,185.0,163.2,200.0,163.38,200.0,163.16,400.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,120.0,163.04,100.0,163.46,400.0,163.02,20.0,163.5,29165.0,163.0,126.0,163.6,152.0,162.96,100.0,163.68,21.0,162.92,100.0
25265,10688880,343654005,34200287350532,34200.287350532,F,1,9971709,,100,,119.17,,,1,14,AAPL,163.28,100.0,163.22,39.0,163.34,185.0,163.2,200.0,163.38,200.0,163.16,400.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,120.0,163.04,100.0,163.46,400.0,163.02,20.0,163.5,29165.0,163.0,126.0,163.6,152.0,162.96,100.0,163.68,21.0,162.92,100.0
25266,10688896,343654641,34200287376863,34200.287376863,A,1,9971713,,100,,163.5,,,-1,14,AAPL,163.28,100.0,163.22,39.0,163.34,185.0,163.2,200.0,163.38,200.0,163.16,400.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,120.0,163.04,100.0,163.46,400.0,163.02,20.0,163.5,29265.0,163.0,126.0,163.6,152.0,162.96,100.0,163.68,21.0,162.92,100.0
25267,10689514,343678899,34200288419514,34200.288419514,F,1,9972081,,100,,207.44,,,-1,14,AAPL,163.28,100.0,163.22,39.0,163.34,185.0,163.2,200.0,163.38,200.0,163.16,400.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,120.0,163.04,100.0,163.46,400.0,163.02,20.0,163.5,29265.0,163.0,126.0,163.6,152.0,162.96,100.0,163.68,21.0,162.92,100.0
25268,10693242,343818492,34200300423116,34200.300423116,A,1,4732725,,20,,163.2,,,1,14,AAPL,163.28,100.0,163.22,39.0,163.34,185.0,163.2,220.0,163.38,200.0,163.16,400.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,120.0,163.04,100.0,163.46,400.0,163.02,20.0,163.5,29265.0,163.0,126.0,163.6,152.0,162.96,100.0,163.68,21.0,162.92,100.0
25269,10693243,343818530,34200300423116,34200.300423116,A,1,6400193,,300,,163.24,,,-1,14,AAPL,163.24,300.0,163.22,39.0,163.28,100.0,163.2,220.0,163.34,185.0,163.16,400.0,163.38,200.0,163.12,112.0,163.39,100.0,163.08,100.0,163.4,200.0,163.04,100.0,163.42,120.0,163.02,20.0,163.46,400.0,163.0,126.0,163.5,29265.0,162.96,100.0,163.6,152.0,162.92,100.0
25270,10693244,343818568,34200300423116,34200.300423116,A,1,4830985,,8,,163.2,,,1,14,AAPL,163.24,300.0,163.22,39.0,163.28,100.0,163.2,228.0,163.34,185.0,163.16,400.0,163.38,200.0,163.12,112.0,163.39,100.0,163.08,100.0,163.4,200.0,163.04,100.0,163.42,120.0,163.02,20.0,163.46,400.0,163.0,126.0,163.5,29265.0,162.96,100.0,163.6,152.0,162.92,100.0
25271,10693245,343818606,34200300423116,34200.300423116,A,1,4061761,,3,,163.25,,,-1,14,AAPL,163.24,300.0,163.22,39.0,163.25,3.0,163.2,228.0,163.28,100.0,163.16,400.0,163.34,185.0,163.12,112.0,163.38,200.0,163.08,100.0,163.39,100.0,163.04,100.0,163.4,200.0,163.02,20.0,163.42,120.0,163.0,126.0,163.46,400.0,162.96,100.0,163.5,29265.0,162.92,100.0
25272,10693246,343818644,34200300423116,34200.300423116,A,1,8920337,,1,,163.18,,,1,14,AAPL,163.24,300.0,163.22,39.0,163.25,3.0,163.2,228.0,163.28,100.0,163.18,1.0,163.34,185.0,163.16,400.0,163.38,200.0,163.12,112.0,163.39,100.0,163.08,100.0,163.4,200.0,163.04,100.0,163.42,120.0,163.02,20.0,163.46,400.0,163.0,126.0,163.5,29265.0,162.96,100.0
25273,10693247,343818682,34200300423116,34200.300423116,A,1,4810141,,45,,163.25,,,-1,14,AAPL,163.24,300.0,163.22,39.0,163.25,48.0,163.2,228.0,163.28,100.0,163.18,1.0,163.34,185.0,163.16,400.0,163.38,200.0,163.12,112.0,163.39,100.0,163.08,100.0,163.4,200.0,163.04,100.0,163.42,120.0,163.02,20.0,163.46,400.0,163.0,126.0,163.5,29265.0,162.96,100.0
25274,10693248,343818720,34200300423116,34200.300423116,A,1,6395249,,22,,163.17,,,1,14,AAPL,163.24,300.0,163.22,39.0,163.25,48.0,163.2,228.0,163.28,100.0,163.18,1.0,163.34,185.0,163.17,22.0,163.38,200.0,163.16,400.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,120.0,163.04,100.0,163.46,400.0,163.02,20.0,163.5,29265.0,163.0,126.0
25275,10693249,343818758,34200300423116,34200.300423116,A,1,4825697,,66,,163.25,,,-1,14,AAPL,163.24,300.0,163.22,39.0,163.25,114.0,163.2,228.0,163.28,100.0,163.18,1.0,163.34,185.0,163.17,22.0,163.38,200.0,163.16,400.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,120.0,163.04,100.0,163.46,400.0,163.02,20.0,163.5,29265.0,163.0,126.0
25276,10693250,343818796,34200300423116,34200.300423116,A,1,8100993,,100,,163.17,,,1,14,AAPL,163.24,300.0,163.22,39.0,163.25,114.0,163.2,228.0,163.28,100.0,163.18,1.0,163.34,185.0,163.17,122.0,163.38,200.0,163.16,400.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,120.0,163.04,100.0,163.46,400.0,163.02,20.0,163.5,29265.0,163.0,126.0
25277,10693251,343818834,34200300423116,34200.300423116,A,1,5168589,,30,,163.25,,,-1,14,AAPL,163.24,300.0,163.22,39.0,163.25,144.0,163.2,228.0,163.28,100.0,163.18,1.0,163.34,185.0,163.17,122.0,163.38,200.0,163.16,400.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,120.0,163.04,100.0,163.46,400.0,163.02,20.0,163.5,29265.0,163.0,126.0
25278,10693252,343818872,34200300423116,34200.300423116,A,1,4039881,,5,,163.16,,,1,14,AAPL,163.24,300.0,163.22,39.0,163.25,144.0,163.2,228.0,163.28,100.0,163.18,1.0,163.34,185.0,163.17,122.0,163.38,200.0,163.16,405.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,120.0,163.04,100.0,163.46,400.0,163.02,20.0,163.5,29265.0,163.0,126.0
25279,10693253,343818910,34200300423116,34200.300423116,A,1,5168593,,11,,163.25,,,-1,14,AAPL,163.24,300.0,163.22,39.0,163.25,155.0,163.2,228.0,163.28,100.0,163.18,1.0,163.34,185.0,163.17,122.0,163.38,200.0,163.16,405.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,120.0,163.04,100.0,163.46,400.0,163.02,20.0,163.5,29265.0,163.0,126.0
25280,10693254,343818948,34200300423116,34200.300423116,A,1,7921841,,8,,163.16,,,1,14,AAPL,163.24,300.0,163.22,39.0,163.25,155.0,163.2,228.0,163.28,100.0,163.18,1.0,163.34,185.0,163.17,122.0,163.38,200.0,163.16,413.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,120.0,163.04,100.0,163.46,400.0,163.02,20.0,163.5,29265.0,163.0,126.0
25281,10693255,343818986,34200300423116,34200.300423116,A,1,5712229,,50,,163.25,,,-1,14,AAPL,163.24,300.0,163.22,39.0,163.25,205.0,163.2,228.0,163.28,100.0,163.18,1.0,163.34,185.0,163.17,122.0,163.38,200.0,163.16,413.0,163.39,100.0,163.12,112.0,163.4,200.0,163.08,100.0,163.42,120.0,163.04,100.0,163.46,400.0,163.02,20.0,163.5,29265.0,163.0,126.0
25282,10693256,343819024,34200300423116,34200.300423116,A,1,2914149,,1,,163.15,,,1,14,AAPL,163.24,300.0,163.22,39.0,163.25,205.0,163.2,228.0,163.28,100.0,163.18,1.0,163.34,185.0,163.17,122.0,163.38,200.0,163.16,413.0,163.39,100.0,163.15,1.0,163.4,200.0,163.12,112.0,163.42,120.0,163.08,100.0,163.46,400.0,163.04,100.0,163.5,29265.0,163.02,20.0
25283,10693257,343819062,34200300423116,34200.300423116,A,1,6397597,,100,,163.25,,,-1,14,AAPL,163.24,300.0,163.22,39.0,163.25,305.0,163.2,228.0,163.28,100.0,163.18,1.0,163.34,185.0,163.17,122.0,163.38,200.0,163.16,413.0,163.39,100.0,163.15,1.0,163.4,200.0,163.12,112.0,163.42,120.0,163.08,100.0,163.46,400.0,163.04,100.0,163.5,29265.0,163.02,20.0
25284,10693258,343819100,34200300423116,34200.300423116,A,1,4727657,,19,,163.15,,,1,14,AAPL,163.24,300.0,163.22,39.0,163.25,305.0,163.2,228.0,163.28,100.0,163.18,1.0,163.34,185.0,163.17,122.0,163.38,200.0,163.16,413.0,163.39,100.0,163.15,20.0,163.4,200.0,163.12,112.0,163.42,120.0,163.08,100.0,163.46,400.0,163.04,100.0,163.5,29265.0,163.02,20.0
25285,10693259,343819138,34200300423116,34200.300423116,A,1,7615641,,50,,163.25,,,-1,14,AAPL,163.24,300.0,163.22,39.0,163.25,355.0,163.2,228.0,163.28,100.0,163.18,1.0,163.34,185.0,163.17,122.0,163.38,200.0,163.16,413.0,163.39,100.0,163.15,20.0,163.4,200.0,163.12,112.0,163.42,120.0,163.08,100.0,163.46,400.0,163.04,100.0,163.5,29265.0,163.02,20.0
25286,10693260,343819176,34200300423116,34200.300423116,A,1,6394269,,10,,163.15,,,1,14,AAPL,163.24,300.0,163.22,39.0,163.25,355.0,163.2,228.0,163.28,100.0,163.18,1.0,163.34,185.0,163.17,122.0,163.38,200.0,163.16,413.0,163.39,100.0,163.15,30.0,163.4,200.0,163.12,112.0,163.42,120.0,163.08,100.0,163.46,400.0,163.04,100.0,163.5,29265.0,163.02,20.0
25287,10693261,343819214,34200300423116,34200.300423116,A,1,8060045,,1000,,163.25,,,-1,14,AAPL,163.24,300.0,163.22,39.0,163.25,1355.0,163.2,228.0,163.28,100.0,163.18,1.0,163.34,185.0,163.17,122.0,163.38,200.0,163.16,413.0,163.39,100.0,163.15,30.0,163.4,200.0,163.12,112.0,163.42,120.0,163.08,100.0,163.46,400.0,163.04,100.0,163.5,29265.0,163.02,20.0
25288,10693262,343819252,34200300423116,34200.300423116,A,1,7921057,,1,,163.15,,,1,14,AAPL,163.24,300.0,163.22,39.0,163.25,1355.0,163.2,228.0,163.28,100.0,163.18,1.0,163.34,185.0,163.17,122.0,163.38,200.0,163.16,413.0,163.39,100.0,163.15,31.0,163.4,200.0,163.12,112.0,163.42,120.0,163.08,100.0,163.46,400.0,163.04,100.0,163.5,29265.0,163.02,20.0
25289,10693263,343819290,34200300423116,34200.300423116,A,1,8119769,,150,,163.25,,,-1,14,AAPL,163.24,300.0,163.22,39.0,163.25,1505.0,163.2,228.0,163.28,100.0,163.18,1.0,163.34,185.0,163.17,122.0,163.38,200.0,163.16,413.0,163.39,100.0,163.15,31.0,163.4,200.0,163.12,112.0,163.42,120.0,163.08,100.0,163.46,400.0,163.04,100.0,163.5,29265.0,163.02,20.0
